Shimmer_B640_PPG_A13_CAL
1219.78022
1213.186813
1207.326007
1204.395604
1201.465201
1199.267399
1198.534799
1197.069597
1195.604396
1194.139194
1193.406593
1196.336996
1197.069597
1199.267399
1201.465201
1202.197802
1201.465201
1200.732601
1200
1195.604396
1194.139194
1191.941392
1189.74359
1188.278388
1186.080586
1183.882784
1181.684982
1179.487179
1178.021978
1178.754579
1179.487179
1180.952381
1181.684982
1183.150183
1188.278388
1192.673993
1195.604396
1200
1202.197802
1203.663004
1205.860806
1205.860806
1204.395604
1201.465201
1197.802198
1194.139194
1191.208791
1187.545788
1184.615385
1180.21978
1178.754579
1179.487179
1179.487179
1178.021978
1180.21978
1180.21978
1181.684982
1183.150183
1184.615385
1185.347985
1187.545788
1189.010989
1191.941392
1200
1211.721612
1229.304029
1256.410256
1288.644689
1324.542125
1363.369963
1405.128205
1446.886447
1487.912088
1523.809524
1557.509158
1585.347985
1608.791209
1629.304029
1646.153846
1659.340659
1668.864469
1672.527473
1668.864469
1659.340659
1643.956044
1624.175824
1604.395604
1581.684982
1559.70696
1534.065934
1510.622711
1490.10989
1471.062271
1456.410256
1447.619048
1444.688645
1446.153846
1451.282051
1456.410256
1462.271062
1469.59707
1474.725275
1479.120879
1479.85348
1479.120879
1474.725275
1467.399267
1456.410256
1446.886447
1435.164835
1423.443223
1411.721612
1397.069597
1381.684982
1367.765568
1353.846154
1337.728938
1322.344322
1306.959707
1292.307692
1278.388278
1265.934066
1254.945055
1246.153846
1240.29304
1235.897436
1231.501832
1226.373626
1224.175824
1218.315018
1213.919414
1209.52381
1204.395604
1197.802198
1190.47619
1180.952381
1172.893773
1167.765568
1166.300366
1166.300366
1165.567766
1165.567766
1165.567766
1165.567766
1167.765568
1166.300366
1164.102564
1162.637363
1160.43956
1158.974359
1159.70696
1161.172161
1163.369963
1165.567766
1168.498168
1169.96337
1170.695971
1171.428571
1172.893773
1174.358974
1179.487179
1181.684982
1184.615385
1188.278388
1191.208791
1196.336996
1203.663004
1210.989011
1218.315018
1221.978022
1227.106227
1227.838828
1226.373626
1222.710623
1219.78022
1217.582418
1213.919414
1213.186813
1210.989011
1207.326007
1201.465201
1197.069597
1193.406593
1189.74359
1189.010989
1186.813187
1188.278388
1192.673993
1197.802198
1205.128205
1215.384615
1230.03663
1249.81685
1276.923077
1312.820513
1355.311355
1402.930403
1453.479853
1505.494505
1556.776557
1605.128205
1647.619048
1682.783883
1709.89011
1731.135531
1746.520147
1758.241758
1764.102564
1766.300366
1765.567766
1761.904762
1755.311355
1747.985348
1734.065934
1718.681319
1698.901099
1676.190476
1653.479853
1629.304029
1610.25641
1598.534799
1589.010989
1581.684982
1577.289377
1575.091575
1575.091575
1577.289377
1579.487179
1579.487179
1580.21978
1578.754579
1574.358974
1567.032967
1559.70696
1550.915751
1539.194139
1527.472527
1513.553114
1498.168498
1482.051282
1464.468864
1446.153846
1430.03663
1410.989011
1394.871795
1374.358974
1354.578755
1335.531136
1317.948718
1304.761905
1293.040293
1282.051282
1274.725275
1268.131868
1261.538462
1252.747253
1244.688645
1238.095238
1234.432234
1231.501832
1228.571429
1227.838828
1231.501832
1230.03663
1224.908425
1217.582418
1211.721612
1208.058608
1205.128205
1205.860806
1207.326007
1208.058608
1209.52381
1208.791209
1207.326007
1207.326007
1207.326007
1208.058608
1210.25641
1211.721612
1213.186813
1215.384615
1218.315018
1220.512821
1221.245421
1222.710623
1223.443223
1221.978022
1222.710623
1221.245421
1221.245421
1221.245421
1220.512821
1216.849817
1217.582418
1215.384615
1210.989011
1205.860806
1201.465201
1200.732601
1203.663004
1209.52381
1214.652015
1219.78022
1224.908425
1229.304029
1230.03663
1227.106227
1221.245421
1213.919414
1207.326007
1202.197802
1199.267399
1199.267399
1202.930403
1204.395604
1205.860806
1208.791209
1210.25641
1213.919414
1224.175824
1233.699634
1247.619048
1263.736264
1287.179487
1317.216117
1356.776557
1404.395604
1457.875458
1513.553114
1572.161172
1625.641026
1675.457875
1723.076923
1762.637363
1794.139194
1817.582418
1832.967033
1841.025641
1839.56044
1835.897436
1828.571429
1818.315018
1807.326007
1794.871795
1780.952381
1769.230769
1752.380952
1734.065934
1712.820513
1693.772894
1672.527473
1651.282051
1629.304029
1607.326007
1588.278388
1573.626374
1563.369963
1558.974359
1556.043956
1556.776557
1556.043956
1555.311355
1556.043956
1552.380952
1545.787546
1540.659341
1531.868132
1520.879121
1509.157509
1496.703297
1482.783883
1468.864469
1457.875458
1446.153846
1432.234432
1420.512821
1406.593407
1394.871795
1380.21978
1367.032967
1352.380952
1337.728938
1325.274725
1312.820513
1301.831502
1294.505495
1289.377289
1286.446886
1282.051282
1280.586081
1279.120879
1276.190476
1273.992674
1270.32967
1267.399267
1264.468864
1260.07326
1256.410256
1251.282051
1246.153846
1237.362637
1229.304029
1221.245421
1216.117216
1211.721612
1208.791209
1208.058608
1207.326007
1205.860806
1203.663004
1205.128205
1205.860806
1205.860806
1207.326007
1207.326007
1206.593407
1205.128205
1205.128205
1203.663004
1201.465201
1201.465201
1201.465201
1200
1200.732601
1201.465201
1204.395604
1206.593407
1211.721612
1215.384615
1219.78022
1224.175824
1229.304029
1232.967033
1235.164835
1237.362637
1236.630037
1235.897436
1232.967033
1231.501832
1227.106227
1223.443223
1220.512821
1219.78022
1219.78022
1221.978022
1222.710623
1221.978022
1220.512821
1220.512821
1219.78022
1219.78022
1220.512821
1222.710623
1226.373626
1231.501832
1242.490842
1262.271062
1288.644689
1322.344322
1361.172161
1406.593407
1459.340659
1515.018315
1570.695971
1621.978022
1670.32967
1711.355311
1743.589744
1765.567766
1778.754579
1783.150183
1780.952381
1773.626374
1761.172161
1745.054945
1727.472527
1706.959707
1684.249084
1660.07326
1634.432234
1608.791209
1586.813187
1564.835165
1544.322344
1530.40293
1519.413919
1508.424908
1501.098901
1495.970696
1496.703297
1500.3663
1506.227106
1512.820513
1520.879121
1526.739927
1528.205128
1532.600733
1530.40293
1522.344322
1510.622711
1495.970696
1479.85348
1463.736264
1448.351648
1430.03663
1413.919414
1397.802198
1384.615385
1372.893773
1361.904762
1350.18315
1341.391941
1333.333333
1326.739927
1320.14652
1311.355311
1296.703297
1282.783883
1266.666667
1253.479853
1241.758242
1231.501832
1223.443223
1218.315018
1213.186813
1210.25641
1208.791209
1208.058608
1207.326007
1210.25641
1214.652015
1217.582418
1224.908425
1230.769231
1235.164835
1238.827839
1240.29304
1241.025641
1241.758242
1241.025641
1238.827839
1238.095238
1235.897436
1234.432234
1233.699634
1235.164835
1234.432234
1232.967033
1230.769231
1228.571429
1227.106227
1224.908425
1222.710623
1220.512821
1217.582418
1217.582418
1216.117216
1215.384615
1215.384615
1217.582418
1221.978022
1224.908425
1229.304029
1233.699634
1236.630037
1240.29304
1242.490842
1242.490842
1243.223443
1241.758242
1239.56044
1239.56044
1238.095238
1236.630037
1235.897436
1232.967033
1232.234432
1233.699634
1233.699634
1237.362637
1244.688645
1257.875458
1276.190476
1301.831502
1334.065934
1371.428571
1414.652015
1462.271062
1513.553114
1569.230769
1621.978022
1670.32967
1714.285714
1750.18315
1777.289377
1798.534799
1810.25641
1817.582418
1817.582418
1813.186813
1803.663004
1794.139194
1785.347985
1773.626374
1760.43956
1742.124542
1720.14652
1698.168498
1674.725275
1651.282051
1630.769231
1610.989011
1594.139194
1581.684982
1570.695971
1561.172161
1553.113553
1547.985348
1543.589744
1542.124542
1542.857143
1543.589744
1544.322344
1546.520147
1547.985348
1547.985348
1545.054945
1540.659341
1531.868132
1519.413919
1503.296703
1487.912088
1471.062271
1452.014652
1432.234432
1410.25641
1389.010989
1368.498168
1348.717949
1330.40293
1316.483516
1306.227106
1297.435897
1292.307692
1286.446886
1282.051282
1277.655678
1273.260073
1269.59707
1266.666667
1263.003663
1258.608059
1256.410256
1257.142857
1254.945055
1249.084249
1242.490842
1236.630037
1230.769231
1226.373626
1221.245421
1218.315018
1217.582418
1218.315018
1220.512821
1223.443223
1224.908425
1225.641026
1225.641026
1226.373626
1227.106227
1226.373626
1227.838828
1227.838828
1228.571429
1232.234432
1234.432234
1236.630037
1237.362637
1238.827839
1239.56044
1239.56044
1240.29304
1239.56044
1238.095238
1238.827839
1238.827839
1238.095238
1241.758242
1243.956044
1243.223443
1245.421245
1244.688645
1244.688645
1243.956044
1242.490842
1240.29304
1238.095238
1235.897436
1235.164835
1232.967033
1233.699634
1233.699634
1235.164835
1235.164835
1232.234432
1230.769231
1232.234432
1235.897436
1242.490842
1252.747253
1268.864469
1290.842491
1320.879121
1360.43956
1405.860806
1455.677656
1509.89011
1565.567766
1623.443223
1678.388278
1730.40293
1776.556777
1818.315018
1852.014652
1875.457875
1891.575092
1902.564103
1906.227106
1906.959707
1901.098901
1892.307692
1879.85348
1862.271062
1841.758242
1821.245421
1798.534799
1777.289377
1756.776557
1734.798535
1712.087912
1694.505495
1678.388278
1667.399267
1660.805861
1657.142857
1655.677656
1657.142857
1658.608059
1660.07326
1660.07326
1660.805861
1659.340659
1654.945055
1649.084249
1636.630037
1619.047619
1599.267399
1575.824176
1550.18315
1526.739927
1503.296703
1479.85348
1459.340659
1439.56044
1423.443223
1410.25641
1396.336996
1383.150183
1372.161172
1357.509158
1344.322344
1330.40293
1319.413919
1309.157509
1301.098901
1295.238095
1288.644689
1282.783883
1280.586081
1280.586081
1280.586081
1279.85348
1276.923077
1273.992674
1271.062271
1267.399267
1264.468864
1260.805861
1259.340659
1257.142857
1257.142857
1255.677656
1255.677656
1253.479853
1250.549451
1247.619048
1245.421245
1241.758242
1237.362637
1235.897436
1235.897436
1235.897436
1238.095238
1236.630037
1237.362637
1237.362637
1238.095238
1238.095238
1236.630037
1236.630037
1233.699634
1232.967033
1230.03663
1230.769231
1231.501832
1230.769231
1230.769231
1227.838828
1227.106227
1225.641026
1224.908425
1223.443223
1221.245421
1221.978022
1223.443223
1226.373626
1230.769231
1233.699634
1234.432234
1236.630037
1239.56044
1243.223443
1246.153846
1244.688645
1238.827839
1230.03663
1219.78022
1210.989011
1202.930403
1200
1200
1202.197802
1215.384615
1234.432234
1263.003663
1302.564103
1350.915751
1406.593407
1471.062271
1536.996337
1602.197802
1664.468864
1720.879121
1769.96337
1812.454212
1844.688645
1868.131868
1882.783883
1890.10989
1890.842491
1887.179487
1874.725275
1857.142857
1834.432234
1811.721612
1784.615385
1757.509158
1731.135531
1704.029304
1676.190476
1652.747253
1630.769231
1613.186813
1599.267399
1589.74359
1583.882784
1582.417582
1586.813187
1593.406593
1602.930403
1612.454212
1619.78022
1625.641026
1627.838828
1627.838828
1624.175824
1616.849817
1608.791209
1596.336996
1582.417582
1566.300366
1548.717949
1528.205128
1506.227106
1484.249084
1459.340659
1434.432234
1411.721612
1389.010989
1369.230769
1350.915751
1335.531136
1320.14652
1306.959707
1295.970696
1287.179487
1280.586081
1274.725275
1271.062271
1265.934066
1260.07326
1255.677656
1249.81685
1243.956044
1243.223443
1241.025641
1238.827839
1236.630037
1234.432234
1230.769231
1230.03663
1227.838828
1227.838828
1232.234432
1235.897436
1239.56044
1241.758242
1243.956044
1246.886447
1246.886447
1249.81685
1254.212454
1257.875458
1262.271062
1264.468864
1265.934066
1266.666667
1263.736264
1258.608059
1254.212454
1249.81685
1246.886447
1245.421245
1243.956044
1243.223443
1238.827839
1235.164835
1231.501832
1230.03663
1228.571429
1226.373626
1224.175824
1222.710623
1221.245421
1219.047619
1217.582418
1217.582418
1215.384615
1216.849817
1215.384615
1216.849817
1219.047619
1223.443223
1232.967033
1243.223443
1253.479853
1268.131868
1283.516484
1304.761905
1330.40293
1361.904762
1400.732601
1445.421245
1493.772894
1542.124542
1590.47619
1637.362637
1679.120879
1716.483516
1744.322344
1764.835165
1778.754579
1786.813187
1786.813187
1780.952381
1769.96337
1754.578755
1735.531136
1715.018315
1691.575092
1667.399267
1641.758242
1616.117216
1589.74359
1566.300366
1548.717949
1535.531136
1523.809524
1517.948718
1514.285714
1512.087912
1512.820513
1515.018315
1517.948718
1525.274725
1531.868132
1536.996337
1539.92674
1540.659341
1538.461538
1535.531136
1528.205128
1520.879121
1509.89011
1496.703297
1483.516484
1467.399267
1453.479853
1435.897436
1417.582418
1399.267399
1380.21978
1362.637363
1345.054945
1331.135531
1320.14652
1315.018315
1309.89011
1306.227106
1305.494505
1304.029304
1301.831502
1301.831502
1298.901099
1296.703297
1291.575092
1286.446886
1279.85348
1273.260073
1268.864469
1265.201465
1261.538462
1260.805861
1262.271062
1262.271062
1262.271062
1259.340659
1256.410256
1253.479853
1247.619048
1241.025641
1235.897436
1230.03663
1225.641026
1224.908425
1224.908425
1226.373626
1227.838828
1231.501832
1238.827839
1243.956044
1251.282051
1257.875458
1264.468864
1273.260073
1279.120879
1282.783883
1284.249084
1284.249084
1279.85348
1275.457875
1270.32967
1266.666667
1261.538462
1252.747253
1241.758242
1229.304029
1219.047619
1212.454212
1207.326007
1205.128205
1205.860806
1205.860806
1209.52381
1216.117216
1227.106227
1247.619048
1275.457875
1313.553114
1360.43956
1416.849817
1482.051282
1550.18315
1626.373626
1701.831502
1774.358974
1842.490842
1900.3663
1947.252747
1983.882784
2009.52381
2021.245421
2022.710623
2015.384615
2003.663004
1986.813187
1967.765568
1945.054945
1922.344322
1896.703297
1868.131868
1841.025641
1809.52381
1780.21978
1752.380952
1726.739927
1702.564103
1682.783883
1666.666667
1655.677656
1649.084249
1646.153846
1647.619048
1648.351648
1649.81685
1651.282051
1649.81685
1649.084249
1644.688645
1638.827839
1633.699634
1624.908425
1612.454212
1599.267399
1584.615385
1569.230769
1551.648352
1532.600733
1513.553114
1494.505495
1476.190476
1459.340659
1443.956044
1431.501832
1418.315018
1407.326007
1398.534799
1390.47619
1383.150183
1375.824176
1369.96337
1361.904762
1353.113553
1347.252747
1340.659341
1334.065934
1329.67033
1324.542125
1319.413919
1314.285714
1307.692308
1296.703297
1284.981685
1274.725275
1265.934066
1258.608059
1252.747253
1245.421245
1240.29304
1237.362637
1235.897436
1234.432234
1235.164835
1235.164835
1236.630037
1238.095238
1240.29304
1240.29304
1241.025641
1241.758242
1241.758242
1243.223443
1243.956044
1243.956044
1243.956044
1241.758242
1241.025641
1240.29304
1238.095238
1237.362637
1237.362637
1237.362637
1239.56044
1238.095238
1235.897436
1232.967033
1227.838828
1224.908425
1219.047619
1213.186813
1206.593407
1202.930403
1205.128205
1208.058608
1213.919414
1223.443223
1235.897436
1254.212454
1280.586081
1314.285714
1358.974359
1417.582418
1484.249084
1559.70696
1641.025641
1723.076923
1802.197802
1873.260073
1934.798535
1987.545788
2029.304029
2062.271062
2084.249084
2098.168498
2107.692308
2108.424908
2101.098901
2089.377289
2073.260073
2054.212454
2032.234432
2005.128205
1972.893773
1941.391941
1907.692308
1873.260073
1841.025641
1810.25641
1783.150183
1759.70696
1738.461538
1720.879121
1709.89011
1701.831502
1697.435897
1698.168498
1698.901099
1699.6337
1701.831502
1701.098901
1698.901099
1695.238095
1687.179487
1678.388278
1666.666667
1653.479853
1640.29304
1626.373626
1611.721612
1596.336996
1577.289377
1558.241758
1538.461538
1520.14652
1505.494505
1493.040293
1480.586081
1467.399267
1453.479853
1439.56044
1422.710623
1408.058608
1390.47619
1372.893773
1358.241758
1342.857143
1329.67033
1318.681319
1308.424908
1300.3663
1293.040293
1287.912088
1284.249084
1281.318681
1279.85348
1279.120879
1278.388278
1277.655678
1275.457875
1271.062271
1260.07326
1250.549451
1239.56044
1231.501832
1225.641026
1227.106227
1229.304029
1232.234432
1235.164835
1236.630037
1236.630037
1233.699634
1231.501832
1227.106227
1223.443223
1218.315018
1215.384615
1211.721612
1208.058608
1206.593407
1206.593407
1204.395604
1200.732601
1198.534799
1197.069597
1195.604396
1194.871795
1194.139194
1192.673993
1191.208791
1189.010989
1186.813187
1184.615385
1183.882784
1182.417582
1181.684982
1178.754579
1176.556777
1174.358974
1175.824176
1180.21978
1191.941392
1210.989011
1241.025641
1281.318681
1334.065934
1397.802198
1472.527473
1553.846154
1638.827839
1723.076923
1801.465201
1869.59707
1929.67033
1980.21978
2020.512821
2045.421245
2059.340659
2063.736264
2059.340659
2049.084249
2032.234432
2011.721612
1988.278388
1961.172161
1933.333333
1904.761905
1874.725275
1843.223443
1810.989011
1778.021978
1748.717949
1721.611722
1698.901099
1680.586081
1670.32967
1662.271062
1663.736264
1666.666667
1675.457875
1686.446886
1694.505495
1700.3663
1701.098901
1701.831502
1697.435897
1689.377289
1678.388278
1663.736264
1646.153846
1624.908425
1600.732601
1574.358974
1548.717949
1520.879121
1494.505495
1467.399267
1442.490842
1417.582418
1395.604396
1375.824176
1359.70696
1345.054945
1334.798535
1323.809524
1313.553114
1306.227106
1299.6337
1291.575092
1286.446886
1280.586081
1276.923077
1274.725275
1276.923077
1276.923077
1275.457875
1272.527473
1269.59707
1263.736264
1261.538462
1260.07326
1258.608059
1257.875458
1257.875458
1253.479853
1249.81685
1248.351648
1247.619048
1246.886447
1246.886447
1243.956044
1240.29304
1234.432234
1230.03663
1224.908425
1219.78022
1210.989011
1200
1189.010989
1177.289377
1169.96337
1164.835165
1161.172161
1163.369963
1164.835165
1167.032967
1168.498168
1170.695971
1170.695971
1174.358974
1178.021978
1185.347985
1190.47619
1194.139194
1197.069597
1200
1202.930403
1205.128205
1212.454212
1224.175824
1241.758242
1267.399267
1304.761905
1353.846154
1414.652015
1484.981685
1564.835165
1649.084249
1734.065934
1813.919414
1887.179487
1951.648352
2003.663004
2041.025641
2067.399267
2082.051282
2087.912088
2082.783883
2073.992674
2058.608059
2039.56044
2017.582418
1996.336996
1970.695971
1939.92674
1906.959707
1871.794872
1835.897436
1799.267399
1763.369963
1726.739927
1694.505495
1665.201465
1642.490842
1626.373626
1616.117216
1613.186813
1616.117216
1624.175824
1635.897436
1651.282051
1663.003663
1673.260073
1681.318681
1682.051282
1679.120879
1669.59707
1658.608059
1642.490842
1623.443223
1601.465201
1575.824176
1548.717949
1517.948718
1485.714286
1453.479853
1422.710623
1398.534799
1375.824176
1354.578755
1334.798535
1316.483516
1300.3663
1287.179487
1276.923077
1267.399267
1260.805861
1252.747253
1248.351648
1243.223443
1240.29304
1241.758242
1242.490842
1243.223443
1241.758242
1238.827839
1235.164835
1230.03663
1228.571429
1231.501832
1235.164835
1237.362637
1240.29304
1241.025641
1242.490842
1242.490842
1243.223443
1241.758242
1241.025641
1241.025641
1239.56044
1235.897436
1231.501832
1224.908425
1217.582418
1210.25641
1200
1192.673993
1182.417582
1171.428571
1158.241758
1147.985348
1138.461538
1132.600733
1127.472527
1124.542125
1122.344322
1123.076923
1126.739927
1131.135531
1136.996337
1140.659341
1145.054945
1145.787546
1143.589744
1139.194139
1136.996337
1134.798535
1135.531136
1136.996337
1141.391941
1147.252747
1161.172161
1180.21978
1211.721612
1252.747253
1307.692308
1373.626374
1451.282051
1536.263736
1624.908425
1714.285714
1797.802198
1871.794872
1936.263736
1991.208791
2032.967033
2065.934066
2088.644689
2109.89011
2121.611722
2126.007326
2125.274725
2117.948718
2108.424908
2094.505495
2078.388278
2057.142857
2032.967033
2005.128205
1975.091575
1942.857143
1906.227106
1871.062271
1838.095238
1808.058608
1780.952381
1758.974359
1739.194139
1726.007326
1715.018315
1709.157509
1704.029304
1701.831502
1700.3663
1697.435897
1692.307692
1684.981685
1677.655678
1666.666667
1657.142857
1645.421245
1632.234432
1613.919414
1594.139194
1569.96337
1544.322344
1517.216117
1492.307692
1470.32967
1451.282051
1432.234432
1412.454212
1393.406593
1375.091575
1357.509158
1342.124542
1330.40293
1320.14652
1310.622711
1298.168498
1287.179487
1273.260073
1260.805861
1246.886447
1235.164835
1227.106227
1222.710623
1219.78022
1219.78022
1221.245421
1221.245421
1224.175824
1227.838828
1230.03663
1230.769231
1231.501832
1233.699634
1233.699634
1230.769231
1227.838828
1225.641026
1222.710623
1217.582418
1212.454212
1208.791209
1204.395604
1198.534799
1192.673993
1184.615385
1179.487179
1175.091575
1167.032967
1162.637363
1156.043956
1150.18315
1147.252747
1149.450549
1153.113553
1156.776557
1159.70696
1164.102564
1165.567766
1165.567766
1164.102564
1161.172161
1154.578755
1144.322344
1133.333333
1123.809524
1113.553114
1105.494505
1099.6337
1097.435897
1097.435897
1098.168498
1099.6337
1104.029304
1108.424908
1112.820513
1119.413919
1126.739927
1134.798535
1148.717949
1173.626374
1210.989011
1265.201465
1334.798535
1419.78022
1512.087912
1608.058608
1701.831502
1791.941392
1873.260073
1943.589744
2004.395604
2053.479853
2087.179487
2106.959707
2114.285714
2111.355311
2101.831502
2084.981685
2065.934066
2042.490842
2016.849817
1988.278388
1961.904762
1932.600733
1904.029304
1868.131868
1828.571429
1785.347985
1747.985348
1714.285714
1685.714286
1663.736264
1650.549451
1641.025641
1639.56044
1643.223443
1652.014652
1662.271062
1671.062271
1678.388278
1681.318681
1682.783883
1679.120879
1668.864469
1655.677656
1636.630037
1615.384615
1588.278388
1561.172161
1531.135531
1501.098901
1472.527473
1443.223443
1413.919414
1385.347985
1357.509158
1332.600733
1311.355311
1298.168498
1288.644689
1279.85348
1273.992674
1267.399267
1260.805861
1254.945055
1251.282051
1246.153846
1241.025641
1239.56044
1235.164835
1232.234432
1230.769231
1229.304029
1226.373626
1220.512821
1213.919414
1205.128205
1194.871795
1187.545788
1180.952381
1175.824176
1172.161172
1170.695971
1168.498168
1164.835165
1161.904762
1158.241758
1156.043956
1152.380952
1150.18315
1148.717949
1146.520147
1145.787546
1144.322344
1142.124542
1139.194139
1139.92674
1140.659341
1141.391941
1143.589744
1144.322344
1142.857143
1143.589744
1142.124542
1140.659341
1137.728938
1136.263736
1134.798535
1135.531136
1134.798535
1134.065934
1131.868132
1128.937729
1128.205128
1126.739927
1124.542125
1122.344322
1122.344322
1121.611722
1122.344322
1121.611722
1120.879121
1120.14652
1118.681319
1120.14652
1123.809524
1132.600733
1145.787546
1169.230769
1197.802198
1236.630037
1282.783883
1342.124542
1412.454212
1493.040293
1576.556777
1658.608059
1734.065934
1798.534799
1851.282051
1890.842491
1915.018315
1926.007326
1926.007326
1918.681319
1907.692308
1889.377289
1865.934066
1839.56044
1810.25641
1778.754579
1745.787546
1711.355311
1676.923077
1643.956044
1612.454212
1583.150183
1557.509158
1536.263736
1517.948718
1505.494505
1500.3663
1501.098901
1506.959707
1513.553114
1521.611722
1528.205128
1534.798535
1539.194139
1541.391941
1539.92674
1535.531136
1529.67033
1520.14652
1507.692308
1492.307692
1476.190476
1457.875458
1440.29304
1419.78022
1400
1378.021978
1356.776557
1333.333333
1313.553114
1294.505495
1277.655678
1262.271062
1251.282051
1239.56044
1230.03663
1219.78022
1211.721612
1205.128205
1200
1194.139194
1190.47619
1183.150183
1175.824176
1169.230769
1162.637363
1156.776557
1153.846154
1150.18315
1150.18315
1152.380952
1158.974359
1165.567766
1173.626374
1178.021978
1181.684982
1184.615385
1187.545788
1190.47619
1191.941392
1191.208791
1189.010989
1184.615385
1180.952381
1178.021978
1174.358974
1171.428571
1168.498168
1164.835165
1160.43956
1153.846154
1147.252747
1140.659341
1134.065934
1128.937729
1124.542125
1120.879121
1117.948718
1116.483516
1117.948718
1120.879121
1124.542125
1128.937729
1136.263736
1143.589744
1151.648352
1156.776557
1162.637363
1165.567766
1163.369963
1158.241758
1153.846154
1147.252747
1142.857143
1139.92674
1141.391941
1146.520147
1160.43956
1181.684982
1215.384615
1263.003663
1320.14652
1384.615385
1455.677656
1530.40293
1602.930403
1671.062271
1732.600733
1787.545788
1834.432234
1871.062271
1900.3663
1920.14652
1931.868132
1933.333333
1929.67033
1916.483516
1898.168498
1874.725275
1851.282051
1823.443223
1795.604396
1767.032967
1742.124542
1715.018315
1687.179487
1660.07326
1635.164835
1610.25641
1589.010989
1569.96337
1556.776557
1545.787546
1539.92674
1534.798535
1532.600733
1531.135531
1531.868132
1531.135531
1531.135531
1529.67033
1524.542125
1516.483516
1507.692308
1496.703297
1482.051282
1465.201465
1447.619048
1429.304029
1410.989011
1392.673993
1374.358974
1360.43956
1346.520147
1331.135531
1317.948718
1304.029304
1289.377289
1274.725275
1265.201465
1255.677656
1246.153846
1235.164835
1226.373626
1220.512821
1220.512821
1224.175824
1229.304029
1234.432234
1235.897436
1232.234432
1227.106227
1221.978022
1213.919414
1205.128205
1195.604396
1186.813187
1179.487179
1173.626374
1168.498168
1165.567766
1161.904762
1160.43956
1159.70696
1160.43956
1158.974359
1156.043956
1151.648352
1147.252747
1142.857143
1138.461538
1131.135531
1125.274725
1117.948718
1112.087912
1108.424908
1108.424908
1106.959707
1107.692308
1106.227106
1107.692308
1109.157509
1109.89011
1112.820513
1115.018315
1119.413919
1122.344322
1123.809524
1125.274725
1129.67033
1132.600733
1134.798535
1134.065934
1132.600733
1128.205128
1123.076923
1119.413919
1118.681319
1118.681319
1120.14652
1121.611722
1123.076923
1124.542125
1127.472527
1131.868132
1138.461538
1150.18315
1166.300366
1189.010989
1221.978022
1268.131868
1328.205128
